collection_no,occurrences.class_name,occurrences.order_name,occurrences.family_name,occurrences.genus_reso,occurrences.genus_name,occurrences.species_reso,occurrences.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collections.country,collections.paleolatdec,collections.paleolngdec,collections.stage,collections.10mybin,collections.ma_max,collections.ma_min,collections.lithology1,collections.environment
94498,Bivalvia,Arcoida,Parallelodontidae,,Grammatodon,,egertonianus,,Parallelodon,,egertonianus,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Bivalvia,Carditoida,Astartidae,,Astarte,"n. sp.",stefanini,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Bivalvia,Carditoida,Astartidae,,Astarte,"n. sp.",brumpti,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Bivalvia,Veneroida,Lucinidae,,Lucina,"n. sp.",somalica,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Gastropoda,,Pleurotomariidae,,Pleurotomaria,,sp.,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Gastropoda,,Turbinidae,,Turbo,"n. sp.",bozasi,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Gastropoda,,Nerineidae,,Nerinea,cf.,desvoidyi,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Gastropoda,,,,Alaria,"n. sp.",jacobi,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Cephalopoda,Ammonoidea,,,Perisphinctes,"n. sp.",dacquei,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Cephalopoda,Ammonoidea,,,Hoplites,cf.,cerebrant,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94498,Cephalopoda,Ammonoidea,,,Perisphinctes,cf.,dorsoplanus,,,,,Ethiopia,-14.45,26.69,Kimmeridgian,"Jurassic 5",155.700,150.800,"""limestone""","shallow subtidal indet."
94499,Crinoidea,Millericrinida,Apiocrinidae,,Apiocrinus,cf.,roissyanus,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Echinoidea,Cidaroida,,,Cidaris,cf.,filograna,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Echinoidea,Salenioida,,,Acrosalenia,,sp.,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Echinoidea,Cidaroida,,,Rhabdocidaris,cf.,orbignyi,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Polychaeta,Sedentarida,Serpulidae,,Serpula,,cordialis,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Rhynchonellata,Rhynchonellida,Rhynchonellidae,,Rhynchonella,,rothpletzi,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Rhynchonellata,Rhynchonellida,Septirhynchiidae,,Septirhynchia,,azaisi,,Rhynchonella,,azaisi,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Rhynchonellata,Rhynchonellida,Rhynchonellidae,,Rhynchonella,,sp.,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Rhynchonellata,Terebratulida,Postepithyrididae,,Xestosina,,subsella,,Terebratula,,subsella,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Rhynchonellata,Terebratulida,Nucleatidae,,Nucleata,,nucleata,,Terebratula,,nucleata,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Rhynchonellata,Terebratulida,Zeilleriidae,,Zeilleria,,humeralis,,Waldheimia,,humeralis,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,,,,,Waldheimia,,schlosseri,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Bivalvia,Anomalodesmata,Pholadomyidae,,Pholadomya,,protei,,Pholadomya,,protei,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Bivalvia,Pterioida,Gryphaeidae,,Exogyra,,bruntrutana,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Bivalvia,Mytiloida,Mytilidae,,Modiola,,subangustissima,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Bivalvia,Arcoida,Parallelodontidae,,Grammatodon,,egertonianus,,Parallelodon,,egertonianus,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Gastropoda,,Proconulidae,,Proconulus,,arabiensis,,Trochus,,arabiensis,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Gastropoda,,Naticidae,,Natica,,sp.,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Gastropoda,,Aporrhaidae,,Chenopus,cf.,ornatus,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Cephalopoda,Belemnitida,,,Belemnites,,tanganensis,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Cephalopoda,Belemnitida,,,Belemnites,,littlei,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,,,,,Aptychus,,latus,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Cephalopoda,Ammonoidea,,,Perisphinctes,,balderus,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Cephalopoda,Ammonoidea,,,Perisphinctes,aff.,praecursor,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Cephalopoda,Ammonoidea,,,Perisphinctes,cf.,praestenocyclus,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94499,Gastropoda,,Nerineidae,,Nerinea,cf.,sculpta,,,,,Ethiopia,-12.67,26.71,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94500,Cephalopoda,Ammonoidea,,,Perisphinctes,cf.,virguloides,,,,,Ethiopia,-12.43,25.92,,"Jurassic 5",161.200,150.800,"""limestone""","marine indet."
94500,Cephalopoda,Ammonoidea,,,Perisphinctes,cf.,dorsoplanus,,,,,Ethiopia,-12.43,25.92,,"Jurassic 5",161.200,150.800,"""limestone""","marine indet."
94501,Rhynchonellata,Terebratulida,Postepithyrididae,,Xestosina,,subsella,,Terebratula,,subsella,Yemen,-8.95,27.92,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94501,Bivalvia,Pterioida,Pteriidae,,Avicula,cf.,gessneri,,,,,Yemen,-8.95,27.92,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94501,Bivalvia,Pterioida,Gryphaeidae,,Exogyra,,bruntrutana,,,,,Yemen,-8.95,27.92,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94501,Bivalvia,Mytiloida,Mytilidae,,Modiola,cf.,subangustissima,,,,,Yemen,-8.95,27.92,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94501,Bivalvia,Arcoida,Arcidae,,Arca,,sublata,,,,,Yemen,-8.95,27.92,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94501,Bivalvia,Veneroida,Mactridae,,Anatina,,striata,,,,,Yemen,-8.95,27.92,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94502,Echinoidea,Cidaroida,,,Cidaris,,glandarius,,,,,Yemen,-8.89,27.81,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94502,Bivalvia,Pterioida,Ostreidae,,Ostrea,,suborbicularis,,,,,Yemen,-8.89,27.81,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94502,Bivalvia,Pterioida,Ostreidae,,Ostrea,,thurmanni,,,,,Yemen,-8.89,27.81,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94502,Bivalvia,Pterioida,Gryphaeidae,,Exogyra,,bruntrutana,,,,,Yemen,-8.89,27.81,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94502,Rhynchonellata,Terebratulida,Postepithyrididae,,Xestosina,,subsella,,Terebratula,,subsella,Yemen,-8.89,27.81,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94502,Bivalvia,Veneroida,Cardiidae,,Integricardium,,bannesianum,,Cardium,,bannesianum,Yemen,-8.89,27.81,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94503,Rhynchonellata,Terebratulida,Postepithyrididae,,Xestosina,,subsella,,Terebratula,,subsella,Yemen,-8.83,27.78,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94503,Bivalvia,Pterioida,Gryphaeidae,,Exogyra,,bruntrutana,,,,,Yemen,-8.83,27.78,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94503,Bivalvia,Veneroida,Ceratomyopsidae,,Ceratomyopsis,,striata,,Isocardia,,striata,Yemen,-8.83,27.78,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94503,Bivalvia,Veneroida,Cardiidae,,Integricardium,,bannesianum,,Cardium,,bannesianum,Yemen,-8.83,27.78,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94503,Cephalopoda,Ammonoidea,,,Perisphinctes,cf.,virguloides,,,,,Yemen,-8.83,27.78,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94503,Cephalopoda,Ammonoidea,,,Perisphinctes,aff.,praestenocyclus,,,,,Yemen,-8.83,27.78,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94503,Cephalopoda,Ammonoidea,,,Perisphinctes,cf.,dorsoplanus,,,,,Yemen,-8.83,27.78,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Rhynchonellata,Terebratulida,Postepithyrididae,,Xestosina,,subsella,,Terebratula,,subsella,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Bivalvia,Pterioida,Ostreidae,,Lopha,,pulligera,,Alectryonia,,pulligera,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Bivalvia,Pterioida,Gryphaeidae,,Exogyra,,bruntrutana,,,,,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Bivalvia,Mytiloida,Mytilidae,,Modiola,,subangustissima,,,,,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Bivalvia,Veneroida,Ceratomyopsidae,,Ceratomyopsis,,striata,,Isocardia,,striata,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Gastropoda,Architaenioglossa,Ampullinidae,,Globularia,,hemisphaerica,,Natica,,hemisphaerica,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Bivalvia,Anomalodesmata,Pholadomyidae,,Pholadomya,,protei,,Pholadomya,,protei,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Gastropoda,,Tylostomatidae,,Tylostoma,,sp.,,,,,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Bivalvia,Mytiloida,Mytilidae,,Arcomytilus,,laitmairensis,,Mytilus,,subpectinatus,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94504,Rhynchonellata,Rhynchonellida,Tetrarhynchiidae,,Somalirhynchia,,africana,,Rhynchonella,,moravica,Yemen,-8.80,27.76,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94518,Bivalvia,Veneroida,Ceratomyopsidae,,Ceratomyopsis,,striata,,Isocardia,,striata,Yemen,-8.79,27.62,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94518,Bivalvia,Pterioida,Cercomyidae,,Cercomya,,sp.,,Anatina,,sp.,Yemen,-8.79,27.62,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94518,Bivalvia,Veneroida,Lucinidae,,Lucina,,substriata,,,,,Yemen,-8.79,27.62,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94518,Bivalvia,Veneroida,Cardiidae,,Integricardium,,bannesianum,,Cardium,,bannesianum,Yemen,-8.79,27.62,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94518,Gastropoda,,Naticidae,,Natica,,sp.,,,,,Yemen,-8.79,27.62,,"Jurassic 5",161.200,150.800,"""limestone""","shallow subtidal indet."
94519,Gastropoda,,Pleurotomariidae,,Pleurotomaria,cf.,barottei,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Gastropoda,Architaenioglossa,Ampullinidae,,Ampullina,"n. sp.",coxi,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Gastropoda,Neotaenioglossa,,?,Paracerithium,,sp.,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Pseudomonotidae,,Pseudomonotis,"n. sp.",nigricans,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Bakevelliidae,,Gervillia,cf.,aviculoides,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Limoida,Limidae,,Limea,,strigillata,,Lima,,strigillata,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Limoida,Limidae,,Plagiostoma,,annonii,,Lima,,annonii,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Limoida,Limidae,,Plagiostoma,"n. sp.",paolii,,Lima,"n. sp.",paolii,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Limoida,Limidae,,Limatula,,consobrina,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Limoida,Limidae,,Ctenostreon,,rugosum,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Malleidae,,Eligmus,,asiaticus,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,germaniae,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Entoliidae,,Entolium,,disciforme,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Entoliidae,,Entolium,,demissus,,Entolium,,demissum,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Propeamussiidae,,Variamussium,"n. sp.",anolense,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Pectinidae,,Chlamys,,curvivarians,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Plicatulidae,,Plicatula,,cossmanni,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Plicatulidae,,Plicatula,"n. sp.",cochlear,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Anomiidae,,Placunopsis,"n. sp.",parvula,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Gryphaeidae,,Liostrea,,dubiensis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Ostreidae,,Lopha,,perdalianae,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Ostreidae,,Arctostrea,,rustica,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Ostreidae,,Arctostrea,,rastellaris,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,fourtaui,,Exogyra,,vinassai,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,Exogyra,,nana,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pholadomyoida,Permophoridae,?,Myoconcha,"n. sp.",weiri,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Mytiloida,Mytilidae,,Mytilus,,jurensis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Mytiloida,Mytilidae,,Mytilus,,sowerbyanus,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Arcoida,Parallelodontidae,,Grammatodon,,egertonianus,,Grammatodon,,egertonianus,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Trigonioida,Trigoniidae,,Trigonia,"n. sp.",somaliensis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Carditoida,Astartidae,,Astarte,,minima,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Carditoida,Astartidae,,Astarte,"n. sp.",biplicata,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Carditoida,Astartidae,,Opis,,sp.,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Carditoida,Astartidae,,Opisoma,,sp.,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Veneroida,Dicerocardiidae,,Pseudisocardia,,dassei,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Veneroida,Arcticidae,,Cyprina,"n. sp.",cordiformis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pholadomyoida,Ceratomyidae,,Gresslya,,sp.,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pholadomyoida,Ceratomyidae,,Ceratomya,,wimmisensis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,,,,,Ceromyopsis,,kiliani,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Veneroida,Mactromyidae,,Mactromya,,aequalis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Anomalodesmata,Pholadomyidae,,Pholadomya,,carinata,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Anomalodesmata,Pholadomyidae,,Pholadomya,,angustata,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Anomalodesmata,Pholadomyidae,,Homomya,,inornata,,Pholadomya,,inornata,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Anomalodesmata,Thraciidae,,Thracia,,viceliacensis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Anomalodesmata,Thraciidae,,Thracia,,depressa,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Myoida,Corbulidae,,Corbula,,islipensis,,,,,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Pectinidae,,Eopecten,,velatus,,Velata,,aubryi,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Pectinoida,Pectinidae,,Eopecten,,velatus,,Velata,,sp.,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94519,Bivalvia,Mytiloida,Mytilidae,,Arcomytilus,,laitmairensis,,Mytilus,,cossmanni,Somalia,-18.86,24.04,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94525,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,aff.,buchi,,,,,Somalia,-19.29,24.29,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
94525,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,suprajurensis,,,,,Somalia,-19.29,24.29,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
94525,Bivalvia,Mytiloida,Mytilidae,,Modiolus,,imbricatus,,Mytilus,,imbricatus,Somalia,-19.29,24.29,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
94525,Bivalvia,Veneroida,Arcticidae,,Venilicardia,,hunti,,,,,Somalia,-19.29,24.29,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
94525,,,,,Isodonta,,triangularis,,,,,Somalia,-19.29,24.29,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
94525,Bivalvia,Pholadomyoida,Ceratomyidae,,Gresslya,,peregrina,,,,,Somalia,-19.29,24.29,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
94525,Bivalvia,Anomalodesmata,Pholadomyidae,,Pholadomya,,aequalis,,,,,Somalia,-19.29,24.29,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
94526,Gastropoda,,Proconulidae,,Proconulus,,arabiensis,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,Exogyra,,nana,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Nuculanoida,Malletiidae,?,Palaeoneilo,,phillipsi,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Arcoida,Parallelodontidae,,Grammatodon,,egertonianus,,Grammatodon,,egertonianus,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Carditoida,Astartidae,,Astarte,,biplicata,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Veneroida,Lucinidae,,Perampliata,"n. sp.",aulihan,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Veneroida,,,Astartopsis,aff.,etalloni,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Veneroida,Tancrediidae,,Tancredia,"n. sp.",africana,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Anomalodesmata,Pholadomyidae,,Goniomya,,literata,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94526,Bivalvia,Anomalodesmata,Pholadomyidae,,Goniomya,"n. sp.",lacunosa,,,,,Somalia,-18.46,24.25,,"Jurassic 5",164.700,155.700,"not reported","marine indet."
94527,Gastropoda,,,,Alaria,cf.,berlieri,,,,,Somalia,-18.89,24.50,,"Jurassic 5",161.200,150.800,"not reported","marine indet."
